1.75
0.875
0.4375
0.21875
0.109375
0.0546875
0.0273438
0.0136719
0.00683594
0.00341797
0.00170898
0.000854492
0.000427246
0.000213623
0.000106812
5.34058e-005
2.67029e-005
1.33514e-005
6.67572e-006
3.33786e-006
1.66893e-006
8.34465e-007
